,S14_PM10,S14_PM25,S14_SO2,S14_NO2,S14_NOX,S14_NO,OUT
1667,35.86,3.53,2.36,22.56,25.32,2.76,2
1668,29.56,3.6,2.38,16.58,18.86,2.28,2
1669,27.76,3.91,2.37,14.15,16.28,2.12,1
1670,20.76,3.64,2.42,13.63,15.58,1.94,1
1671,21.1,3.82,2.36,11.42,12.24,0.82,1
1672,14.86,3.58,2.38,13.31,13.78,0.47,1
1673,11.06,3.42,2.45,11.11,11.42,0.31,1
1674,20.46,4.59,2.38,10.75,11.0,0.25,1
1675,22.8,4.91,2.33,10.17,10.46,0.28,1
1676,17.02,5.49,2.42,10.85,11.17,0.32,1
1677,14.78,4.74,2.41,12.95,13.21,0.26,1
1678,10.35,4.22,2.2,15.41,15.65,0.24,1
1679,7.24,3.86,2.42,16.17,16.62,0.45,1
1680,5.2,3.6,2.27,14.94,15.42,0.48,1
1681,11.66,3.43,2.06,19.05,19.8,0.74,1
1682,8.37,3.84,2.07,20.73,21.98,1.24,1
1683,6.66,3.79,1.96,16.7,18.07,1.38,1
1684,8.31,3.76,1.82,14.48,15.88,1.4,1
1685,6.12,3.92,1.79,10.94,12.7,1.77,1
1686,6.77,3.64,1.89,12.8,14.95,2.15,1
1687,5.82,3.45,1.85,15.48,17.99,2.5,1
1688,5.08,3.32,1.94,26.09,35.49,9.4,1
1689,5.02,3.39,2.13,30.25,47.35,17.1,2
1690,47.17,3.69,1.89,35.54,52.94,17.39,3
1691,73.04,8.11,1.94,32.02,36.96,4.94,2
1692,49.23,7.79,1.9,27.8,30.23,2.43,2
1693,43.61,6.88,1.88,20.12,21.91,1.79,2
1694,34.15,6.0,1.88,13.92,15.18,1.26,1
1695,24.05,5.93,2.16,11.22,11.98,0.75,1
1696,18.64,5.22,2.27,11.99,12.52,0.53,1
1697,16.15,4.75,2.18,13.63,14.18,0.55,1
1698,12.43,4.22,2.28,13.09,13.54,0.46,1
1699,13.53,3.86,2.23,15.28,15.7,0.42,1
1700,9.82,3.6,2.28,14.85,15.59,0.74,1
1701,16.44,3.42,2.23,16.36,17.09,0.73,1
1702,11.51,3.29,2.09,23.83,24.68,0.85,1
1703,8.34,3.21,2.18,37.48,39.49,2.0,1
1704,22.89,3.14,2.14,33.77,36.48,2.72,1
1705,20.48,3.1,2.29,30.72,33.11,2.38,1
1706,14.97,3.07,2.02,31.72,35.87,4.15,1
1707,10.53,3.05,2.15,30.59,35.61,5.02,1
1708,10.52,3.04,1.98,23.37,27.15,3.77,1
1709,12.37,3.36,1.94,18.47,21.67,3.2,1
1710,9.76,3.81,1.89,14.59,17.68,3.09,1
1711,6.03,4.8,1.94,21.3,27.06,5.76,1
1712,5.94,5.47,1.88,25.17,35.39,10.22,2
1713,44.4,5.62,1.95,29.16,38.92,9.75,3
1714,66.78,5.72,1.86,35.9,45.59,9.69,2
1715,37.03,7.16,1.82,33.82,37.92,4.1,2
1716,29.82,7.11,1.92,26.87,29.19,2.32,2
1717,30.59,10.13,1.84,20.97,22.62,1.65,2
1718,30.13,7.99,2.17,19.31,20.45,1.14,1
1719,21.77,6.5,2.3,20.02,20.81,0.79,1
1720,24.44,5.73,2.32,20.67,21.47,0.8,2
1721,28.43,5.18,2.39,20.46,21.26,0.8,1
1722,20.91,5.39,2.32,16.44,17.23,0.79,1
1723,15.16,5.28,2.18,17.99,19.03,1.04,1
1724,11.92,5.72,2.18,17.73,18.72,1.0,1
1725,8.35,4.9,2.27,25.99,27.0,1.01,1
1726,5.95,4.33,2.27,36.45,37.89,1.45,1
1727,10.71,3.93,2.29,37.54,40.03,2.48,1
1728,17.23,3.65,2.7,43.9,51.08,7.18,1
1729,16.74,3.46,2.47,35.56,39.75,4.19,1
1730,17.24,3.32,2.46,31.32,35.16,3.84,1
1731,19.9,3.25,2.49,27.37,30.9,3.53,1
1732,19.1,3.59,2.3,23.46,28.58,5.11,1
1733,15.31,4.6,2.43,28.9,36.54,7.64,3
1734,62.09,4.36,2.39,34.12,43.0,8.88,3
1735,74.16,13.16,2.47,41.33,51.2,9.87,3
1736,69.23,11.15,2.28,40.3,45.2,4.89,3
1737,55.88,9.32,2.33,30.25,32.42,2.17,2
1738,45.41,8.6,2.54,21.41,23.2,1.79,2
1739,34.36,6.99,2.61,20.58,21.78,1.2,2
1740,25.07,6.38,2.55,17.88,18.73,0.85,1
1741,23.54,5.87,2.63,16.67,17.44,0.77,1
1742,22.94,5.23,2.53,13.73,14.45,0.72,1
1743,7.19,3.89,2.3,30.99,32.4,1.41,1
1744,17.99,3.86,2.21,41.31,43.73,2.42,2
1745,28.76,4.19,1.8,35.9,38.27,2.37,2
1746,36.38,4.95,1.71,25.04,26.92,1.87,1
1747,9.94,5.02,1.59,24.1,28.91,4.82,2
1748,48.39,5.06,1.6,20.66,23.33,2.68,3
1749,57.84,10.52,1.64,26.0,28.85,2.85,2
1750,42.75,9.32,1.52,21.21,22.83,1.62,2
1751,40.74,8.1,1.52,19.11,20.48,1.37,2
1752,42.7,7.57,1.59,17.86,19.14,1.28,2
1753,39.24,6.59,1.6,15.7,16.96,1.26,2
1754,30.46,5.96,1.76,15.73,16.94,1.22,2
1755,33.47,5.6,1.71,15.04,16.4,1.36,2
1756,25.43,5.23,1.76,13.9,15.16,1.26,2
1757,38.74,4.6,1.6,12.94,14.14,1.19,2
1758,27.58,5.76,1.76,16.86,18.17,1.31,1
1759,23.84,5.03,1.6,17.74,19.03,1.29,1
1760,17.61,4.42,1.54,12.01,13.24,1.24,1
1761,12.3,4.0,1.54,9.83,11.06,1.22,1
1762,8.64,3.7,1.66,8.86,10.1,1.24,1
1763,7.21,3.49,1.52,9.97,11.29,1.32,1
1764,7.0,3.34,1.61,14.22,14.86,0.64,1
1765,5.0,3.24,1.71,13.5,14.26,0.76,1
1766,4.7,3.17,1.74,13.0,13.74,0.74,1
1767,3.74,3.14,1.75,10.03,10.82,0.79,1
1768,3.72,3.91,1.77,10.72,11.63,0.9,1
1769,3.82,4.22,1.8,11.03,12.21,1.17,1
1770,5.45,4.45,1.78,13.83,15.38,1.55,2
1771,30.01,4.23,1.8,15.6,17.17,1.56,3
1772,56.22,4.87,1.74,9.98,11.0,1.02,2
1773,31.92,4.8,1.82,6.87,7.7,0.82,1
1774,22.22,4.78,1.92,6.89,7.44,0.56,1
1775,16.62,4.93,1.97,8.42,8.65,0.23,1
1776,3.69,3.67,1.92,8.42,8.54,0.11,1
1777,3.2,2.2,1.9,9.13,9.27,0.13,1
1778,4.48,2.78,1.83,11.23,12.18,0.94,1
1779,3.68,2.24,1.83,15.02,16.1,1.08,1
1780,2.78,1.87,1.79,13.39,14.48,1.09,1
1781,4.86,3.61,1.77,13.09,14.42,1.32,1
1782,3.47,3.43,1.76,13.1,14.9,1.8,1
1783,3.37,3.3,1.78,11.57,13.33,1.76,1
1784,3.06,3.21,1.78,17.94,21.74,3.79,1
1785,9.02,3.15,1.8,20.61,24.1,3.49,3
1786,52.68,3.1,1.79,22.6,25.67,3.07,2
1787,35.18,3.07,1.74,22.88,24.98,2.1,1
1788,24.88,3.05,1.71,19.58,21.0,1.42,1
1789,22.74,3.04,1.71,14.92,15.91,0.99,1
1790,22.27,3.11,1.71,10.86,11.69,0.83,2
1791,26.02,4.16,1.72,9.89,10.64,0.74,1
1792,18.54,4.77,1.71,10.4,11.22,0.82,1
1793,9.33,3.57,2.0,12.07,14.15,2.07,1
1794,9.37,3.4,1.91,14.81,17.52,2.72,2
1795,48.07,3.3,1.95,13.49,15.15,1.66,3
1796,70.78,3.9,1.9,10.2,11.05,0.84,2
1797,40.94,3.63,1.94,10.5,11.05,0.55,2
1798,27.18,3.44,1.93,11.2,11.55,0.35,1
1799,19.41,3.38,2.11,10.81,11.08,0.26,1
1800,13.77,5.83,1.94,11.8,12.0,0.19,1
1801,10.13,8.06,2.09,10.04,10.18,0.14,1
1802,8.14,7.43,2.31,10.51,11.05,0.54,1
1803,6.7,5.5,2.34,13.77,14.59,0.82,1
1804,4.99,3.94,2.02,10.28,10.8,0.52,1
1805,4.07,3.66,2.1,11.69,12.23,0.54,1
1806,3.91,3.46,2.14,14.25,14.95,0.69,1
1807,4.0,3.32,1.89,16.54,17.8,1.26,1
1808,7.49,3.23,1.69,17.1,18.13,1.03,1
1809,6.36,3.16,1.78,13.99,15.14,1.16,1
1810,8.58,3.11,1.74,12.19,13.39,1.2,1
1811,6.06,3.08,1.74,10.99,12.34,1.34,1
1812,4.24,3.05,1.69,10.53,11.95,1.42,1
1813,4.98,3.04,1.71,10.53,11.92,1.38,1
1814,3.21,3.18,1.58,9.55,10.76,1.21,2
1815,43.59,3.12,1.69,9.01,10.06,1.05,2
1816,31.48,3.11,1.64,9.54,10.58,1.04,1
1817,23.32,3.78,1.62,8.08,8.78,0.7,1
1818,16.66,3.55,1.79,8.54,9.08,0.54,1
1819,12.18,3.38,1.84,6.7,7.08,0.38,1
1820,8.98,3.27,1.91,7.11,7.3,0.19,1
1821,6.29,3.19,2.02,6.49,6.61,0.13,1
1822,4.53,3.15,2.15,6.96,7.34,0.38,1
1823,8.8,3.74,2.14,7.72,8.12,0.4,1
1824,13.42,3.93,2.19,6.8,7.4,0.6,1
1825,10.38,4.7,2.28,6.27,6.93,0.66,1
1826,7.96,4.19,2.11,6.72,7.43,0.71,2
1827,38.11,8.91,2.62,16.59,16.93,0.33,2
1828,25.23,5.38,2.73,9.89,12.3,2.41,1
1829,21.35,4.66,2.59,6.55,11.26,4.71,1
1830,18.9,4.19,2.43,6.41,11.07,4.66,1
1831,14.76,4.63,2.44,8.56,12.97,4.41,1
1832,10.34,4.14,2.58,15.02,19.39,4.37,1
1833,7.52,3.8,2.61,25.93,30.54,4.61,1
1834,15.3,3.6,2.53,20.11,24.45,4.33,1
1835,18.82,4.54,2.46,9.65,13.84,4.2,1
1836,13.53,5.02,2.06,5.34,10.05,4.7,1
1837,20.8,4.48,2.08,3.37,8.04,4.67,1
1838,15.1,4.1,2.19,5.56,10.36,4.79,1
1839,11.86,4.03,2.01,5.14,9.96,4.82,1
1840,8.64,4.0,2.24,7.38,12.47,5.08,1
1841,8.46,3.88,2.06,7.36,12.52,5.17,1
1842,21.44,4.43,2.27,17.94,26.81,8.86,2
1843,25.41,4.82,2.22,25.92,40.02,14.1,3
1844,60.2,4.85,2.15,28.03,39.11,11.08,3
1845,68.96,5.43,2.15,26.0,32.64,6.63,2
1846,46.23,5.69,2.19,21.02,26.16,5.15,2
1847,41.24,10.41,2.4,11.77,16.35,4.58,2
1848,30.23,8.18,2.45,6.74,11.21,4.47,2
1849,25.23,6.63,2.5,5.66,10.03,4.37,1
1850,20.06,5.58,2.42,4.14,8.75,4.61,1
1851,15.04,6.06,2.3,3.66,8.23,4.57,1
1852,10.93,5.82,2.3,3.87,8.45,4.57,1
1853,8.92,5.44,2.22,4.29,9.01,4.72,1
1854,7.06,4.71,2.23,6.49,11.05,4.57,1
1855,12.19,4.19,1.97,5.91,10.35,4.44,1
1856,8.6,3.84,1.84,4.79,9.44,4.65,1
1857,8.53,3.58,1.83,4.06,8.48,4.42,1
1858,11.67,3.41,1.87,6.08,10.53,4.44,1
1859,8.64,3.32,1.83,9.33,13.81,4.48,1
1860,6.66,4.05,1.82,18.47,23.39,4.93,1
1861,10.3,4.21,1.82,14.18,18.62,4.45,1
1862,12.45,3.98,1.8,4.1,8.43,4.33,1
1863,10.27,4.7,1.76,4.95,9.54,4.59,2
1864,30.08,4.19,1.95,14.82,19.94,5.12,3
1865,54.24,3.83,1.84,9.32,13.89,4.58,3
1866,62.58,3.58,2.07,4.96,9.31,4.35,2
1867,47.88,3.41,2.15,4.64,8.78,4.14,2
1868,34.9,3.28,2.1,7.86,12.05,4.19,2
1869,41.27,3.2,2.29,5.79,9.98,4.19,2
1870,34.84,3.21,2.3,5.27,9.45,4.18,2
1871,25.36,5.26,2.42,14.35,18.78,4.43,1
1872,22.74,4.88,2.41,8.66,12.81,4.15,2
1873,30.81,6.24,2.38,3.55,7.58,4.03,1
1874,22.81,6.05,2.19,2.02,6.04,4.02,1
1875,21.45,6.06,2.1,2.2,6.4,4.2,1
1876,19.91,5.91,2.01,4.61,8.65,4.04,1
1877,13.94,5.04,1.98,4.72,8.9,4.17,1
1878,9.88,4.42,2.0,4.12,8.39,4.27,1
1879,11.4,4.0,1.97,4.6,8.73,4.13,1
1880,13.6,3.7,1.92,10.2,14.46,4.25,1
1881,9.96,3.5,2.02,11.92,16.28,4.36,1
1882,8.24,3.76,1.93,10.88,15.18,4.3,1
1883,7.16,4.06,1.9,15.51,19.81,4.3,1
1884,13.12,4.95,1.97,7.01,11.41,4.4,3
1885,62.66,6.19,1.81,6.74,10.83,4.08,2
1886,48.53,5.24,1.84,6.68,10.55,3.87,2
1887,42.22,4.83,1.86,8.46,12.59,4.13,2
1888,45.48,5.31,1.83,9.51,13.5,3.99,2
1889,32.38,4.62,1.96,5.45,9.48,4.03,2
1890,41.77,4.17,1.93,2.7,6.78,4.08,2
1891,29.96,4.85,1.77,2.05,6.02,3.97,1
1892,21.03,4.3,1.88,3.24,7.17,3.94,1
1893,14.96,3.91,1.89,7.06,11.11,4.05,1
1894,10.92,3.64,1.94,3.64,7.66,4.02,1
1895,8.05,3.44,1.94,1.88,5.94,4.06,1
1896,5.63,3.31,2.0,1.48,5.71,4.23,1
1897,3.98,3.22,2.04,1.33,5.55,4.22,1
1898,4.28,3.15,2.06,8.5,12.84,4.34,1
1899,12.24,3.11,2.46,11.13,15.62,4.5,1
1900,9.26,3.08,2.49,5.92,10.33,4.4,1
1901,13.08,3.05,2.52,3.64,8.08,4.44,1
1902,9.32,3.07,2.37,2.7,7.19,4.49,1
1903,7.84,3.98,2.39,1.83,6.3,4.47,1
1904,5.5,4.21,2.47,1.39,5.92,4.53,1
1905,5.85,4.19,2.41,3.48,8.02,4.54,1
1906,5.5,4.99,2.49,4.06,8.63,4.57,1
1907,23.3,5.33,2.45,6.45,11.09,4.64,4
1908,90.4,4.63,2.4,5.72,10.22,4.51,3
1909,50.17,4.14,2.38,7.26,11.55,4.29,2
1910,34.23,3.8,2.52,5.87,10.01,4.14,2
1911,33.64,3.6,2.46,6.12,10.18,4.06,1
1912,24.04,4.48,2.46,7.41,11.47,4.06,1
1913,17.31,4.03,2.41,9.66,13.87,4.2,1
1914,12.44,3.75,2.41,9.53,13.96,4.43,1
1915,13.86,4.22,2.43,8.33,12.7,4.37,1
1916,9.71,4.38,2.53,8.12,12.42,4.29,1
1917,6.84,4.37,2.45,8.82,13.43,4.61,1
1918,6.02,4.92,2.5,8.83,13.39,4.56,1
1919,8.57,5.4,2.57,10.74,15.38,4.64,1
1920,7.53,5.16,2.6,10.95,15.62,4.66,1
1921,7.97,4.81,2.03,7.48,11.97,4.49,1
1922,7.52,4.27,1.91,5.27,9.61,4.34,1
1923,6.91,3.92,1.97,3.64,8.05,4.4,1
1924,6.14,4.59,1.95,1.65,5.98,4.32,1
1925,6.44,4.11,1.98,1.3,5.61,4.31,1
1926,6.16,3.78,1.99,1.26,5.62,4.36,1
1927,11.48,4.24,1.98,1.16,5.43,4.27,1
1928,19.1,3.87,1.99,0.08,4.38,4.3,1
1929,13.6,3.61,2.09,0.32,4.48,4.16,2
1930,36.44,14.5,2.29,1.74,7.26,5.52,2
1931,26.53,6.96,2.29,1.8,7.81,6.01,1
1932,19.94,6.24,2.35,5.39,11.0,5.6,1
1933,20.1,4.3,2.27,10.71,15.95,5.24,1
1934,14.83,3.65,2.36,12.92,18.27,5.35,1
1935,11.18,3.39,2.31,16.57,22.21,5.64,1
1936,7.83,3.28,2.32,29.18,34.92,5.74,1
1937,5.48,3.19,2.49,32.07,37.28,5.22,1
1938,7.85,3.14,2.5,33.23,39.04,5.8,1
1939,6.98,3.1,2.59,29.36,34.87,5.52,2
1940,6.36,3.08,2.85,64.68,74.84,10.16,1
1941,5.47,3.48,2.88,40.05,50.25,10.2,1
1942,4.99,3.47,2.83,39.14,47.33,8.2,1
1943,7.75,3.43,2.74,44.08,50.29,6.21,1
1944,5.63,3.3,2.58,39.6,46.57,6.98,1
1945,4.65,3.21,2.58,41.42,52.95,11.53,1
1946,7.9,3.17,2.6,46.52,70.26,23.74,2
1947,14.44,3.72,2.54,52.87,82.98,30.1,2
1948,46.64,4.54,2.41,42.11,64.38,22.27,3
1949,87.41,6.56,2.41,28.38,44.93,16.54,3
1950,61.37,5.5,2.62,19.97,29.13,9.16,2
1951,32.73,4.75,2.6,14.09,22.83,8.74,1
1952,23.62,4.26,2.61,14.89,24.22,9.33,1
1953,21.3,4.68,2.63,19.9,31.27,11.36,1
1954,15.8,4.5,2.55,13.22,24.89,11.67,1
1955,12.59,4.34,2.54,25.07,34.35,9.28,2
1956,34.05,4.22,2.51,12.58,18.52,5.94,1
1957,24.19,4.26,2.64,16.87,25.41,8.53,1
1958,17.54,4.38,2.69,15.62,20.38,4.76,1
1959,13.56,4.17,2.77,16.47,20.66,4.19,1
1960,9.49,3.82,2.86,42.65,47.57,4.91,2
1961,6.65,3.57,2.65,53.25,59.31,6.06,1
1962,5.08,3.4,2.93,43.09,49.64,6.55,2
1963,15.9,3.32,2.87,56.46,63.88,7.42,1
1964,11.63,4.19,2.52,48.38,62.81,14.43,1
1965,8.8,3.86,2.41,41.96,50.32,8.36,2
1966,6.46,4.18,2.17,62.77,77.22,14.45,1
1967,6.0,3.82,2.11,43.13,57.66,14.53,1
1968,8.27,4.22,2.02,49.14,72.08,22.95,2
1969,7.46,5.11,2.15,54.16,83.48,29.32,2
1970,46.05,5.73,2.1,66.45,97.39,30.94,3
1971,50.72,14.19,2.27,16.7,23.35,6.65,2
1972,36.8,11.48,2.4,20.45,30.66,10.21,2
1973,31.56,9.64,2.54,14.84,21.92,7.09,2
1974,29.8,13.78,2.45,12.46,17.16,4.7,2
1975,25.21,10.56,2.32,16.77,23.54,6.77,2
1976,27.92,8.33,2.35,13.42,19.86,6.44,1
1977,20.74,7.73,2.27,17.02,21.61,4.6,1
1978,19.24,6.79,2.2,22.41,26.62,4.22,2
1979,13.46,5.65,2.3,50.58,55.54,4.95,2
1980,9.66,4.86,2.19,53.57,60.03,6.46,1
1981,13.72,4.3,2.1,27.06,31.52,4.46,1
1982,13.95,4.02,2.05,26.5,31.02,4.52,1
1983,15.82,4.04,1.87,47.55,57.21,9.66,1
1984,14.28,4.06,1.88,26.77,38.66,11.88,1
1985,18.78,4.64,1.86,29.68,37.01,7.33,2
1986,26.27,4.79,2.1,73.98,105.38,31.4,1
1987,18.75,5.04,1.95,20.66,25.34,4.69,1
1988,14.35,5.54,1.95,39.01,50.5,11.49,2
1989,13.73,4.61,1.88,79.57,111.17,31.6,3
1990,55.35,4.28,1.91,80.68,110.31,29.63,2
1991,44.5,5.85,1.92,34.96,44.57,9.61,2
1992,29.84,5.03,2.22,47.64,63.92,16.27,2
1993,40.29,5.06,2.49,23.99,35.6,11.61,2
1994,34.2,4.78,2.54,17.26,25.76,8.51,1
1995,24.51,4.69,2.31,12.14,18.39,6.25,1
1996,17.56,5.13,2.21,11.87,16.86,4.99,1
1997,14.01,5.08,2.13,16.25,22.1,5.84,1
1998,13.86,4.53,2.07,11.56,16.14,4.59,1
1999,10.92,4.68,2.02,17.87,23.19,5.33,1
2000,10.27,4.47,2.01,22.24,27.3,5.06,1
2001,7.19,4.03,2.01,30.52,35.6,5.08,1
2002,5.08,3.72,2.36,25.88,31.18,5.3,1
2003,5.22,3.5,2.7,45.41,55.73,10.32,2
2004,10.25,3.35,2.51,56.33,67.08,10.75,2
2005,8.3,3.29,2.33,57.28,71.8,14.52,1
2006,17.35,4.08,2.27,38.44,46.39,7.95,1
2007,12.62,4.63,2.09,41.22,48.32,7.1,1
2008,11.02,4.38,2.11,34.56,40.55,5.99,1
2009,8.22,4.92,2.14,26.67,32.18,5.51,1
2010,6.7,5.22,2.1,33.09,42.76,9.67,2
2011,9.93,5.19,2.08,70.41,95.8,25.39,2
2012,15.99,5.79,2.06,65.37,91.31,25.94,3
2013,63.02,5.85,2.14,83.96,114.92,30.96,3
2014,74.42,6.25,1.94,90.06,119.94,29.88,3
2015,64.66,5.74,2.11,57.16,71.89,14.73,3
2016,53.22,5.86,2.42,40.09,49.4,9.31,2
2017,49.58,5.54,2.41,38.18,47.57,9.39,2
2018,36.67,5.36,2.53,32.65,43.01,10.36,2
2019,42.37,5.56,2.47,27.41,34.28,6.86,2
2020,42.0,10.02,2.4,13.63,18.16,4.53,2
2021,38.18,9.12,2.28,15.48,20.36,4.88,2
2022,27.45,10.93,2.22,13.2,17.55,4.35,1
2023,20.52,9.47,2.16,14.89,18.91,4.02,2
2024,27.12,8.14,2.23,26.33,30.48,4.15,1
2025,19.06,6.6,2.28,46.31,50.89,4.58,1
2026,15.45,5.54,2.09,39.8,48.08,8.28,2
2027,17.4,5.24,1.98,65.11,74.01,8.9,2
2028,15.36,4.62,1.88,50.16,57.4,7.24,2
2029,29.24,5.16,2.15,27.47,33.32,5.84,2
2030,37.21,4.71,2.08,26.08,31.91,5.82,2
2031,28.24,4.41,2.04,19.85,24.78,4.93,1
2032,9.79,5.62,2.39,44.43,58.4,13.97,1
2033,24.81,5.69,2.33,36.94,48.47,11.52,2
2034,37.78,5.45,2.24,18.66,24.62,5.95,3
2035,57.69,4.64,2.42,11.43,16.93,5.5,2
2036,47.62,4.54,2.55,11.4,16.41,5.01,2
2037,37.46,4.93,2.57,10.86,15.86,5.01,2
2038,27.34,5.39,2.76,10.43,15.92,5.49,2
2039,25.59,5.35,2.72,11.22,16.41,5.2,1
2040,22.37,4.95,2.63,11.74,16.89,5.15,1
2041,15.88,4.89,2.61,12.15,17.09,4.94,1
2042,16.53,4.39,2.47,12.64,17.66,5.02,1
2043,11.95,4.14,2.59,12.8,17.77,4.98,1
2044,8.96,4.48,2.72,15.78,20.57,4.79,1
2045,6.27,4.04,2.42,20.67,25.89,5.22,1
2046,4.51,3.73,2.24,21.8,28.78,6.98,1
2047,6.0,3.51,2.35,16.83,22.3,5.46,1
2048,4.4,3.36,2.4,27.57,33.09,5.52,1
2049,3.84,3.26,2.1,13.94,18.04,4.1,1
2050,12.98,3.36,2.16,11.31,15.11,3.8,1
2051,10.09,3.53,2.21,15.11,19.27,4.16,1
2052,7.18,4.26,2.33,9.48,12.96,3.49,1
2053,5.53,4.27,2.36,12.67,16.17,3.5,1
2054,6.31,3.89,2.45,11.48,15.1,3.62,1
2055,5.7,3.62,2.23,27.23,38.19,10.96,1
2056,10.64,3.47,2.1,26.21,35.12,8.91,2
2057,48.5,4.08,2.04,18.07,26.0,7.93,3
2058,73.71,4.34,1.74,15.24,22.56,7.32,2
2059,28.02,5.17,2.08,16.83,25.13,8.3,1
2060,24.68,9.49,2.32,14.93,20.89,5.96,2
2061,27.48,7.55,2.17,18.85,26.97,8.12,1
2062,24.75,6.18,2.23,17.73,26.02,8.29,1
2063,18.22,5.25,2.24,15.74,21.7,5.96,1
2064,13.16,5.01,2.27,14.4,20.06,5.66,1
2065,11.28,5.02,2.22,10.27,14.4,4.13,1
2066,8.48,4.74,2.11,15.8,20.68,4.88,1
2067,8.16,4.22,2.03,15.3,19.78,4.48,1
2068,5.71,3.85,2.04,23.44,28.34,4.9,1
2069,4.11,3.6,1.94,40.21,45.92,5.71,2
2070,5.6,3.42,1.89,58.28,64.42,6.13,2
2071,7.08,3.29,2.07,50.53,55.8,5.27,1
2072,14.39,3.24,1.97,27.68,32.17,4.49,1
2073,11.26,3.95,1.97,17.1,21.41,4.31,1
2074,8.64,4.16,1.96,10.16,14.31,4.15,1
2075,6.41,4.51,1.95,7.58,11.56,3.98,1
2076,7.03,5.15,1.96,14.81,20.92,6.11,1
2077,6.71,5.12,2.07,26.51,38.32,11.8,1
2078,6.65,5.39,2.01,36.14,49.77,13.63,2
2079,14.14,5.82,2.08,59.69,86.74,27.05,2
2080,47.21,5.52,1.94,38.45,52.64,14.18,2
2081,29.39,3.94,1.98,19.42,27.7,8.28,2
2082,25.07,5.24,2.21,15.36,20.87,5.51,1
2083,18.54,4.57,2.23,14.17,20.8,6.64,2
2084,25.34,4.1,2.36,18.37,25.03,6.66,1
2085,18.05,3.8,2.33,25.22,35.85,10.62,1
2086,16.05,4.28,2.2,25.8,34.97,9.16,1
2087,15.7,4.85,2.12,27.21,37.56,10.35,1
2088,18.1,4.71,2.14,36.61,45.31,8.69,2
2089,16.77,4.5,2.21,64.54,72.26,7.72,2
2090,11.74,4.06,2.26,84.92,90.96,6.04,2
2091,8.22,3.74,2.19,62.35,67.2,4.85,1
2092,6.06,3.52,2.25,29.69,34.48,4.79,1
2093,11.95,3.36,2.1,25.24,30.22,4.98,1
2094,10.92,3.26,1.97,18.06,22.18,4.12,1
2095,7.95,3.42,2.01,21.36,26.32,4.96,1
2096,9.09,4.14,2.04,29.77,35.81,6.04,1
2097,8.58,4.45,2.01,23.69,28.68,4.99,1
2098,6.12,4.94,2.03,25.9,34.23,8.33,1
2099,7.43,5.19,1.99,26.54,36.12,9.58,1
2100,6.92,4.86,2.06,43.28,64.26,20.98,1
2101,7.92,5.08,2.15,44.39,61.52,17.14,3
2102,53.94,5.45,2.09,40.24,56.47,16.23,3
2103,77.66,4.96,2.08,36.55,49.42,12.88,2
2104,49.34,4.37,2.15,31.68,42.3,10.62,2
2105,38.15,3.98,2.3,25.24,34.04,8.79,2
2106,31.69,3.95,2.4,24.32,32.2,7.89,2
2107,26.21,3.84,2.42,20.29,28.26,7.96,2
2108,26.02,3.59,2.3,18.5,24.57,6.07,1
2109,23.27,3.46,2.26,18.32,23.7,5.38,1
2110,19.05,4.24,2.22,16.81,21.99,5.18,1
2111,14.77,4.57,2.14,16.88,21.91,5.03,1
2112,14.51,4.84,2.29,27.16,33.84,6.68,1
2113,17.43,4.73,2.43,20.85,24.99,4.14,1
2114,12.2,4.21,3.12,20.72,24.26,3.54,1
2115,8.73,3.85,2.84,22.22,25.76,3.54,2
2116,10.85,3.59,3.86,51.4,57.1,5.7,2
2117,8.9,3.42,3.48,57.22,61.9,4.69,1
2118,13.19,3.3,2.68,39.44,43.73,4.28,1
2119,10.52,3.4,2.39,18.26,22.3,4.04,1
2120,7.73,4.26,2.25,21.08,25.01,3.92,1
2121,11.27,4.74,2.1,26.36,30.76,4.4,1
2122,8.76,4.61,2.0,26.1,30.77,4.67,1
2123,6.82,4.59,2.01,20.0,25.67,5.68,1
2124,13.68,4.71,2.02,43.78,60.15,16.37,2
2125,17.87,4.21,2.0,73.39,110.04,36.65,3
2126,52.54,4.16,1.92,48.77,66.44,17.67,3
2127,85.05,4.49,2.18,21.15,30.28,9.13,2
2128,49.56,4.89,2.35,19.37,27.09,7.72,2
2129,43.44,5.4,2.19,14.55,20.63,6.08,2
2130,31.47,6.75,2.12,13.11,18.92,5.81,1
2131,23.05,5.62,2.04,16.76,25.35,8.59,1
2132,20.5,5.0,2.16,24.45,34.56,10.11,1
2133,16.46,7.47,2.06,21.34,29.78,8.44,1
2134,15.57,6.68,2.02,28.24,37.93,9.69,1
2135,12.05,6.26,2.0,27.56,36.35,8.79,1
2136,9.47,6.14,1.92,15.21,19.66,4.45,1
2137,10.74,5.2,1.8,20.14,24.9,4.76,1
2138,7.52,4.54,1.84,31.16,36.11,4.95,1
2139,5.57,4.08,1.8,26.82,31.71,4.89,1
2140,11.65,3.79,1.86,22.43,26.83,4.4,1
2141,9.12,4.24,1.76,19.69,25.07,5.39,1
2142,13.52,4.3,2.07,16.2,20.57,4.37,1
2143,18.29,4.19,2.07,17.12,21.42,4.3,1
2144,14.03,4.3,2.17,24.29,28.86,4.57,1
2145,13.99,4.89,2.2,16.44,21.04,4.6,1
2146,14.69,5.24,2.21,22.84,29.74,6.89,1
2147,10.54,5.57,2.15,32.56,45.66,13.09,2
