,S1_PM10,S1_PM25,S1_SO2,S1_NO2,S1_NOX,S1_NO,OUT
1651,17.42,6.4,2.4,40.27,44.1,3.83,2
1652,27.38,4.73,2.66,57.91,64.86,6.95,2
1653,24.52,4.59,2.65,85.32,95.59,10.27,2
1654,23.07,4.32,2.71,50.2,53.59,3.39,2
1655,35.04,4.23,2.69,34.11,36.81,2.7,1
1656,23.55,4.89,2.56,38.48,43.13,4.65,1
1657,18.73,4.84,2.53,49.98,60.52,10.54,1
1658,21.27,4.83,2.49,38.03,44.51,6.48,1
1659,20.27,5.07,2.69,37.36,44.68,7.32,1
1660,18.3,5.29,2.43,16.96,20.18,3.22,2
1661,26.9,4.69,2.48,15.55,17.91,2.36,2
1662,13.52,4.81,2.32,52.44,60.85,8.41,1
1663,14.44,4.27,2.4,34.52,40.94,6.42,2
1664,27.15,4.23,2.46,26.72,30.8,4.08,1
1665,24.95,4.55,2.42,26.51,31.53,5.02,1
1666,20.0,5.49,2.27,23.06,26.3,3.24,2
1667,33.22,4.88,2.55,30.62,34.56,3.94,2
1668,36.11,4.0,2.63,30.41,35.23,4.82,2
1669,25.29,4.63,2.73,40.56,48.83,8.27,2
1670,30.49,6.17,2.61,45.01,52.01,7.0,1
1671,18.52,6.54,2.88,14.65,17.77,3.12,2
1672,25.72,5.54,2.82,9.85,12.55,2.7,1
1673,20.31,5.0,2.93,11.73,14.65,2.92,2
1674,25.06,5.18,2.75,13.48,17.14,3.66,2
1675,34.92,5.43,3.09,11.06,12.75,1.69,2
1676,38.0,5.26,2.79,14.15,16.01,1.86,2
1677,36.1,4.94,3.04,16.03,21.23,5.2,2
1678,27.12,5.27,2.88,19.01,21.13,2.12,2
1679,38.59,4.86,3.0,38.81,43.0,4.19,2
1680,42.1,5.14,2.98,44.48,46.02,1.54,3
1681,51.7,5.02,2.93,55.22,58.83,3.61,3
1682,50.88,4.75,2.99,36.93,38.33,1.4,2
1683,45.19,4.75,3.1,39.75,41.33,1.58,3
1684,54.18,4.59,4.34,72.4,76.86,4.46,2
1685,49.54,4.66,5.44,61.06,64.05,2.99,3
1686,55.26,4.53,4.91,41.21,42.4,1.19,2
1687,43.67,4.29,4.38,54.77,56.91,2.14,2
1688,41.29,4.54,3.56,42.09,44.14,2.05,3
1689,51.63,4.45,3.34,43.18,45.99,2.81,2
1690,41.66,4.39,3.38,62.34,79.44,17.1,2
1691,34.35,4.66,3.51,66.14,93.28,27.14,2
1692,41.87,7.8,3.63,52.32,70.47,18.15,2
1693,39.29,10.2,3.08,27.52,33.2,5.68,2
1694,26.54,8.14,3.12,31.14,37.85,6.71,2
1695,34.14,6.86,3.06,13.72,16.26,2.54,2
1696,30.22,6.14,3.0,12.16,14.08,1.92,2
1697,36.02,5.82,2.96,8.89,10.27,1.38,3
1698,50.3,5.3,2.93,9.83,11.34,1.51,3
1699,51.77,4.85,3.09,10.28,11.83,1.55,2
1700,41.0,5.41,3.11,14.81,17.49,2.68,2
1701,27.08,5.46,3.06,15.17,17.26,2.09,1
1702,22.09,5.58,3.11,20.49,22.71,2.22,2
1703,34.37,5.74,3.06,41.38,44.28,2.9,2
1704,25.39,5.16,2.99,90.2,96.13,5.93,3
1705,46.04,5.1,3.55,140.67,193.73,53.06,3
1706,51.14,4.48,3.74,137.12,202.13,65.01,3
1707,70.48,4.75,3.67,110.48,149.04,38.56,3
1708,68.26,4.97,3.39,86.51,104.31,17.8,3
1709,56.74,4.58,3.19,65.02,74.92,9.9,3
1710,53.19,5.13,3.15,58.17,63.17,5.0,2
1711,46.43,5.48,3.23,43.29,45.1,1.81,3
1712,52.02,5.51,3.13,41.71,44.37,2.66,2
1713,46.95,4.39,3.13,42.22,51.3,9.08,2
1714,29.68,6.54,3.56,58.32,79.12,20.8,2
1715,25.81,9.52,3.45,63.09,87.15,24.06,2
1716,36.93,10.4,3.65,67.21,90.54,23.33,1
1717,24.49,11.76,3.31,48.34,60.43,12.09,1
1718,24.88,7.92,3.52,30.69,37.79,7.1,2
1719,35.92,6.54,3.6,23.11,27.04,3.93,2
1720,34.49,5.75,3.78,37.54,45.08,7.54,2
1721,36.56,4.42,3.58,38.0,43.15,5.15,2
1722,38.98,4.7,3.71,29.39,32.35,2.96,2
1723,34.99,5.36,3.24,23.77,26.21,2.44,2
1724,31.88,5.13,3.24,24.92,27.95,3.03,2
1725,37.74,4.44,3.31,31.78,37.72,5.94,2
1726,28.53,4.82,3.27,47.07,50.19,3.12,2
1727,44.24,5.08,3.22,81.87,88.5,6.63,3
1728,60.31,4.55,3.97,165.55,201.49,35.94,3
1729,57.84,4.46,3.68,135.57,173.13,37.56,3
1730,77.95,3.8,3.77,129.95,176.54,46.59,3
1731,86.66,4.62,3.69,91.09,109.09,18.0,2
1732,35.4,5.61,3.3,52.57,56.47,3.9,2
1733,37.94,4.35,3.69,55.51,59.89,4.38,2
1734,37.91,4.69,3.68,56.38,70.31,13.93,2
1735,31.44,11.63,3.7,67.59,92.27,24.68,2
1736,25.92,10.89,4.14,70.44,96.3,25.86,2
1737,29.25,10.55,3.92,67.85,87.44,19.59,2
1738,22.32,12.6,3.65,56.34,68.39,12.05,1
1739,17.91,8.37,3.63,32.46,38.27,5.81,2
1740,29.12,6.3,3.74,21.79,24.97,3.18,2
1741,47.11,5.47,3.75,18.83,21.34,2.51,2
1742,43.56,5.12,3.52,25.37,30.4,5.03,3
1743,33.19,4.8,3.47,152.74,168.32,15.58,3
1744,58.66,4.88,3.74,126.91,143.5,16.59,3
1745,61.17,4.84,3.79,192.28,283.76,91.48,3
1746,77.45,4.6,3.31,129.68,163.1,33.42,2
1747,45.57,4.76,3.06,24.93,26.67,1.74,2
1748,32.34,5.25,2.95,48.37,57.55,9.18,2
1749,22.66,7.74,3.08,50.25,62.52,12.27,2
1750,28.21,10.77,2.98,43.68,54.34,10.66,2
1751,32.73,11.77,3.22,29.32,34.51,5.19,1
1752,23.41,11.95,3.14,20.06,23.5,3.44,2
1753,26.38,8.45,3.17,18.07,20.87,2.8,2
1754,30.18,6.33,3.51,19.46,22.33,2.87,2
1755,27.24,5.66,3.42,19.91,23.7,3.79,2
1756,35.91,5.37,4.11,28.61,32.44,3.83,2
1757,39.47,4.58,3.92,27.77,31.43,3.66,2
1758,44.95,4.5,3.88,28.13,31.2,3.07,2
1759,36.04,3.81,4.12,24.33,27.13,2.8,2
1760,49.8,4.58,3.68,33.01,36.2,3.19,2
1761,41.24,4.44,3.29,48.81,51.57,2.76,2
1762,48.28,4.35,2.85,28.06,30.16,2.1,2
1763,48.17,4.62,2.98,30.86,32.23,1.37,2
1764,39.2,4.93,3.16,29.42,30.91,1.49,2
1765,37.74,4.82,2.94,36.56,37.81,1.25,2
1766,41.6,4.5,2.87,41.65,43.06,1.41,2
1767,33.73,5.09,2.75,22.0,23.15,1.15,2
1768,29.98,5.01,2.89,15.02,16.13,1.11,1
1769,20.65,5.0,2.79,13.95,14.68,0.73,1
1770,20.1,5.38,2.95,16.89,17.63,0.74,2
1771,27.6,5.83,2.84,22.98,25.17,2.19,1
1772,20.91,12.25,2.98,14.59,16.69,2.1,1
1773,17.52,11.11,2.81,12.41,14.71,2.3,1
1774,15.73,9.58,2.74,10.26,12.16,1.9,1
1775,14.89,8.56,2.63,10.31,12.32,2.01,2
1776,25.72,4.84,3.18,28.67,30.08,1.41,2
1777,25.41,4.76,3.23,25.13,26.01,0.88,1
1778,20.32,4.58,2.87,27.56,28.58,1.02,1
1779,16.48,4.78,2.89,42.5,44.63,2.13,1
1780,18.4,4.44,2.85,36.13,37.63,1.5,2
1781,17.46,4.63,2.88,52.33,55.73,3.4,2
1782,33.72,4.46,3.05,37.93,39.94,2.01,2
1783,28.31,4.73,2.98,21.49,23.85,2.36,2
1784,25.49,4.97,3.04,28.05,30.86,2.81,2
1785,22.26,4.61,3.01,65.37,89.67,24.3,2
1786,30.73,5.15,3.1,90.3,136.5,46.2,3
1787,50.27,4.9,3.05,69.73,99.15,29.42,3
1788,51.19,7.89,3.02,41.14,52.22,11.08,2
1789,42.46,14.2,3.12,29.99,37.03,7.04,2
1790,26.82,13.22,2.72,19.46,23.11,3.65,2
1791,21.12,15.62,2.63,13.04,15.07,2.03,2
1792,21.24,16.47,2.75,9.06,10.47,1.41,1
1793,24.6,3.0,2.89,10.1,11.05,0.95,2
1794,27.1,3.0,2.65,13.12,14.16,1.04,2
1795,33.78,3.16,2.65,17.67,19.99,2.32,2
1796,27.59,6.23,2.89,16.59,19.29,2.7,1
1797,21.72,11.22,2.86,14.92,17.8,2.88,2
1798,27.49,15.15,2.88,14.29,17.46,3.17,1
1799,21.35,12.34,3.1,12.9,15.34,2.44,1
1800,23.54,12.81,3.33,10.64,12.56,1.92,1
1801,19.36,11.63,3.7,11.4,13.61,2.21,1
1802,17.15,7.91,3.72,17.27,20.91,3.64,1
1803,16.25,6.83,3.63,14.82,17.76,2.94,1
1804,17.33,4.24,3.52,19.77,21.35,1.58,2
1805,35.49,3.62,3.06,23.95,25.23,1.28,2
1806,32.26,3.31,2.95,32.96,34.45,1.49,1
1807,24.52,3.16,3.1,29.28,30.47,1.19,1
1808,19.41,3.08,3.12,34.49,35.82,1.33,1
1809,18.19,3.04,3.16,35.93,37.1,1.17,1
1810,16.56,3.02,3.22,30.24,31.23,0.99,1
1811,17.72,3.01,3.3,34.59,36.69,2.1,1
1812,23.1,3.01,3.32,29.61,30.97,1.36,1
1813,17.54,3.01,3.22,17.99,18.89,0.9,1
1814,16.01,3.0,3.02,14.0,14.97,0.97,1
1815,18.07,3.13,3.17,15.26,16.86,1.6,1
1816,16.53,5.34,2.95,13.52,15.11,1.59,1
1817,14.69,6.03,3.19,14.91,20.56,5.65,1
1818,13.75,9.73,3.26,7.26,8.84,1.58,1
1819,20.76,10.21,3.09,7.34,8.75,1.41,1
1820,17.74,10.91,2.98,7.47,8.87,1.4,1
1821,15.1,10.96,3.54,9.4,11.48,2.08,1
1822,14.08,8.12,4.17,10.51,12.68,2.17,1
1823,14.64,8.62,4.3,9.26,11.19,1.93,1
1824,14.25,9.94,4.07,10.45,12.11,1.66,1
1825,19.68,7.97,3.96,9.88,11.06,1.18,1
1826,20.15,7.94,3.61,10.26,11.56,1.3,2
1827,35.34,5.39,2.71,40.74,54.75,14.01,2
1828,39.6,9.68,3.43,18.07,23.99,5.92,2
1829,40.17,10.98,3.46,15.92,22.43,6.51,2
1830,34.76,11.9,3.45,13.48,18.63,5.15,2
1831,40.17,8.68,3.24,14.77,19.9,5.13,2
1832,32.3,11.87,3.35,20.68,26.24,5.56,1
1833,24.71,10.51,3.42,40.11,46.73,6.62,2
1834,43.32,12.74,3.68,82.33,91.15,8.82,3
1835,74.38,13.06,3.74,140.67,166.35,25.68,3
1836,74.14,34.89,3.56,53.25,61.97,8.72,3
1837,77.67,30.67,3.5,39.24,44.46,5.22,3
1838,54.15,19.6,3.35,35.81,41.21,5.4,2
1839,43.51,21.11,3.17,27.88,33.37,5.49,2
1840,33.37,14.63,3.24,35.31,40.51,5.2,2
1841,37.32,23.49,3.2,22.1,26.36,4.26,2
1842,28.73,17.06,3.27,31.5,36.86,5.36,2
1843,29.71,13.08,3.44,39.84,45.17,5.33,2
1844,33.09,17.05,3.29,64.67,82.12,17.45,3
1845,39.69,36.24,3.7,89.57,128.94,39.37,2
1846,35.13,15.1,3.12,39.2,50.01,10.81,2
1847,29.08,17.18,3.24,33.25,42.09,8.84,2
1848,36.72,19.35,3.19,25.75,33.18,7.43,1
1849,23.89,14.72,3.2,14.85,20.25,5.4,2
1850,29.2,9.96,3.2,12.43,17.76,5.33,2
1851,25.34,8.34,3.26,13.65,20.67,7.02,1
1852,23.46,6.86,3.44,16.49,22.47,5.98,1
1853,18.64,7.4,3.26,13.07,18.18,5.11,1
1854,22.28,6.98,3.31,14.8,19.74,4.94,1
1855,24.14,7.29,3.33,30.8,36.67,5.87,2
1856,20.71,6.57,3.29,53.27,61.13,7.86,2
1857,40.98,17.82,3.4,32.59,38.11,5.52,2
1858,46.24,29.37,3.4,30.18,35.81,5.63,3
1859,51.59,41.46,3.29,32.83,38.08,5.25,3
1860,46.83,36.16,3.43,41.26,46.23,4.97,3
1861,51.56,33.42,3.43,48.95,54.79,5.84,3
1862,47.72,31.84,3.61,31.83,36.57,4.74,2
1863,42.43,27.14,3.66,22.85,27.37,4.52,2
1864,41.96,16.75,3.51,25.26,29.86,4.6,3
1865,38.65,32.03,3.6,29.04,34.82,5.78,2
1866,25.92,24.31,4.28,43.63,54.08,10.45,2
1867,46.36,19.92,3.73,26.95,35.2,8.25,2
1868,29.19,13.04,3.73,18.51,25.14,6.63,1
1869,21.75,9.87,3.29,17.47,23.16,5.69,2
1870,29.72,9.43,3.55,26.8,34.68,7.88,2
1871,44.18,12.53,3.96,22.16,31.16,9.0,2
1872,47.53,13.33,4.0,20.06,28.35,8.29,2
1873,37.18,15.5,4.33,22.22,29.32,7.1,2
1874,33.43,11.85,3.95,17.28,23.7,6.42,2
1875,48.06,8.26,3.96,16.57,22.73,6.16,3
1876,54.08,11.74,3.83,23.31,30.21,6.9,2
1877,43.62,10.59,3.69,32.12,39.39,7.27,2
1878,41.88,24.23,3.55,34.67,43.14,8.47,2
1879,49.58,18.23,3.39,30.99,36.21,5.22,2
1880,48.29,28.94,3.44,34.03,39.09,5.06,3
1881,55.16,32.03,3.48,38.62,44.1,5.48,3
1882,41.21,31.85,3.44,44.57,50.39,5.82,3
1883,43.05,30.17,3.46,49.93,54.89,4.96,3
1884,41.32,36.18,3.47,26.82,31.32,4.5,2
1885,27.04,26.39,3.25,27.21,34.9,7.69,2
1886,23.8,17.82,3.01,13.97,19.56,5.59,1
1887,23.99,11.22,3.16,13.04,18.51,5.47,2
1888,29.04,9.92,3.14,17.18,23.53,6.35,2
1889,36.44,15.95,3.43,19.99,26.83,6.84,2
1890,27.98,26.51,3.58,30.65,38.34,7.69,2
1891,47.08,17.49,3.46,25.73,32.69,6.96,3
1892,45.56,35.82,3.3,22.07,28.12,6.05,2
1893,29.6,24.38,3.19,22.0,28.07,6.07,2
1894,27.4,14.49,3.45,23.76,30.09,6.33,1
1895,19.26,9.32,3.24,32.48,39.79,7.31,1
1896,17.39,9.14,3.24,38.87,46.59,7.72,1
1897,17.58,8.2,3.17,35.27,40.9,5.63,2
1898,39.4,7.78,3.1,29.3,34.54,5.24,2
1899,26.34,17.55,3.23,35.21,41.6,6.39,2
1900,24.52,15.14,3.15,28.24,34.31,6.07,2
1901,19.59,18.94,3.01,22.28,27.87,5.59,1
1902,16.95,14.82,2.96,22.53,28.03,5.5,1
1903,14.68,10.64,3.17,18.06,22.89,4.83,2
1904,27.21,8.97,3.13,13.64,18.08,4.44,1
1905,20.34,6.76,3.19,11.52,16.41,4.89,2
1906,27.84,10.1,3.0,10.15,14.51,4.36,1
1907,19.81,9.48,3.0,32.77,54.32,21.55,1
1908,16.0,14.5,3.02,20.62,27.9,7.28,1
1909,15.36,10.95,3.08,16.9,23.42,6.52,1
1910,19.03,9.25,3.12,15.67,21.83,6.16,1
1911,15.97,8.21,3.11,15.49,21.74,6.25,1
1912,15.0,8.29,3.08,19.37,27.26,7.89,1
1913,17.0,12.0,3.24,20.92,30.45,9.53,1
1914,17.95,9.71,3.0,25.48,35.56,10.08,1
1915,24.75,8.02,3.14,28.93,38.44,9.51,1
1916,18.62,8.3,3.05,26.57,35.76,9.19,1
1917,18.3,8.32,3.03,27.61,35.91,8.3,2
1918,25.92,8.05,3.15,27.08,34.83,7.75,2
1919,26.24,10.05,3.25,32.36,40.9,8.54,1
1920,22.82,7.63,3.21,40.66,50.63,9.97,1
1921,15.78,9.63,3.43,42.8,53.42,10.62,2
1922,29.34,18.56,3.38,31.35,39.12,7.77,2
1923,33.98,19.92,3.29,21.82,28.31,6.49,2
1924,22.76,19.9,3.37,17.48,22.42,4.94,1
1925,17.17,14.04,3.31,12.91,17.44,4.53,1
1926,15.91,9.39,3.18,12.1,16.98,4.88,2
1927,17.93,17.32,3.48,20.22,27.72,7.5,1
1928,14.87,14.13,3.2,25.94,32.57,6.63,1
1929,23.8,9.45,3.4,25.92,33.26,7.34,2
1930,31.89,5.33,3.3,14.07,21.02,6.95,2
1931,26.65,4.17,3.48,15.98,23.06,7.08,2
1932,28.76,4.57,3.29,13.45,19.8,6.35,1
1933,20.45,6.18,3.33,16.69,23.78,7.09,1
1934,17.71,6.87,3.25,16.45,23.02,6.57,2
1935,26.63,7.86,3.09,16.56,22.89,6.33,2
1936,42.67,7.18,3.16,26.26,33.39,7.13,2
1937,27.1,6.73,3.46,33.63,41.0,7.37,2
1938,28.31,19.73,3.75,37.16,43.43,6.27,2
1939,37.57,14.13,4.05,45.68,52.36,6.68,2
1940,36.37,11.32,4.23,44.33,50.08,5.75,2
1941,34.97,13.5,4.3,37.68,42.5,4.82,2
1942,26.91,10.17,4.36,37.02,41.62,4.6,2
1943,36.58,14.74,4.92,55.18,61.44,6.26,3
1944,41.13,34.32,4.8,47.62,52.86,5.24,2
1945,42.18,22.55,4.45,37.9,43.6,5.7,3
1946,58.9,20.16,4.14,46.44,51.79,5.35,3
1947,41.95,41.67,4.11,37.99,43.38,5.39,3
1948,43.2,41.06,4.25,47.74,61.77,14.03,3
1949,40.34,31.02,4.78,77.28,118.75,41.47,3
1950,36.02,35.12,5.59,70.38,101.61,31.23,2
1951,49.3,27.36,4.74,24.47,34.01,9.54,2
1952,31.36,22.37,4.37,15.66,22.81,7.15,2
1953,21.63,15.46,4.45,16.16,23.29,7.13,1
1954,17.5,11.59,4.23,10.94,16.41,5.47,2
1955,28.79,8.96,4.23,12.08,17.72,5.64,1
1956,20.83,9.04,3.98,15.46,22.02,6.56,2
1957,32.38,7.3,4.13,15.27,21.88,6.61,2
1958,31.14,18.92,3.96,11.81,17.52,5.71,2
1959,23.43,15.15,4.07,20.46,26.98,6.52,2
1960,35.52,12.4,4.56,25.69,32.43,6.74,2
1961,25.01,10.55,4.69,32.38,38.42,6.04,2
1962,20.37,8.12,4.61,66.02,73.72,7.7,3
1963,71.2,8.14,4.68,74.17,83.19,9.02,2
1964,45.95,15.23,4.87,56.22,62.96,6.74,2
1965,46.35,19.99,4.64,53.69,59.75,6.06,3
1966,51.36,23.85,4.77,98.03,112.76,14.73,2
1967,42.79,23.64,4.07,40.8,47.0,6.2,2
1968,38.27,21.68,4.2,41.41,46.51,5.1,2
1969,29.03,14.89,4.4,38.89,44.66,5.77,2
1970,36.69,13.9,4.11,49.65,62.49,12.84,2
1971,38.17,25.71,4.43,28.95,37.57,8.62,2
1972,30.5,17.5,4.35,20.56,26.74,6.18,2
1973,45.58,12.65,4.28,15.16,20.31,5.15,3
1974,50.16,30.77,3.93,13.78,19.57,5.79,2
1975,44.27,23.05,4.11,12.91,18.14,5.23,2
1976,36.73,17.08,4.03,15.29,21.1,5.81,2
1977,43.26,16.36,3.93,14.04,19.08,5.04,2
1978,35.35,11.77,3.96,18.75,24.24,5.49,2
1979,34.47,9.6,3.81,31.99,38.85,6.86,2
1980,40.98,21.85,4.0,54.14,60.59,6.45,3
1981,43.7,34.24,4.0,55.62,60.89,5.27,2
1982,46.13,22.17,4.22,65.41,71.33,5.92,3
1983,51.0,38.32,4.03,42.6,47.86,5.26,3
1984,71.13,34.54,3.85,71.47,77.21,5.74,3
1985,69.44,37.54,4.04,73.09,78.9,5.81,3
1986,62.06,36.9,3.84,75.81,83.63,7.82,3
1987,55.26,32.2,3.79,43.21,48.62,5.41,3
1988,60.72,48.77,3.75,37.77,42.88,5.11,3
1989,46.14,35.22,3.61,32.91,38.11,5.2,3
1990,45.59,44.09,3.77,59.36,73.27,13.91,3
1991,48.88,37.45,3.83,86.64,116.55,29.91,2
1992,40.68,26.8,4.14,58.38,77.71,19.33,2
1993,29.19,18.2,4.02,36.1,45.45,9.35,2
1994,30.08,12.77,3.96,35.87,44.64,8.77,2
1995,37.82,17.58,3.85,26.78,33.28,6.5,2
1996,34.02,18.2,3.48,14.59,19.68,5.09,2
1997,39.73,12.69,3.3,15.97,21.54,5.57,2
1998,27.6,9.94,3.38,15.07,20.54,5.47,1
1999,21.97,7.32,3.29,15.91,21.66,5.75,2
2000,36.82,8.25,3.66,19.34,24.87,5.53,1
2001,24.76,8.15,3.52,28.35,34.77,6.42,1
2002,24.38,14.32,3.7,49.27,56.51,7.24,2
2003,28.54,22.54,4.88,53.85,59.77,5.92,2
2004,49.27,18.65,3.85,48.95,55.29,6.34,2
2005,44.05,18.27,3.76,44.05,49.01,4.96,2
2006,47.74,14.26,4.11,78.26,87.65,9.39,3
2007,56.66,17.34,4.76,109.74,135.09,25.35,3
2008,63.54,26.01,4.29,85.3,100.32,15.02,4
2009,74.44,55.7,4.1,60.94,67.72,6.78,3
2010,70.52,44.66,4.04,42.15,47.24,5.09,3
2011,56.59,29.41,3.91,37.05,41.97,4.92,3
2012,50.06,18.94,3.77,35.24,41.33,6.09,2
2013,49.7,23.75,3.91,76.46,115.46,39.0,3
2014,57.66,46.22,4.36,102.43,153.99,51.56,3
2015,47.37,46.34,4.56,103.39,149.45,46.06,3
2016,47.28,30.75,4.38,71.89,93.22,21.33,2
2017,32.68,20.82,3.98,41.46,52.67,11.21,2
2018,30.86,15.11,3.95,30.43,38.41,7.98,2
2019,35.62,14.58,3.87,27.89,34.73,6.84,2
2020,24.85,15.64,3.8,25.86,31.64,5.78,2
2021,34.54,12.97,3.57,19.11,24.24,5.13,2
2022,39.37,10.29,3.59,15.98,20.71,4.73,2
2023,47.7,9.43,3.32,14.84,19.91,5.07,2
2024,32.36,9.11,3.24,22.19,28.0,5.81,2
2025,44.36,16.05,3.17,34.13,41.7,7.57,3
2026,52.4,14.32,3.37,50.63,59.05,8.42,3
2027,66.01,26.26,3.99,70.95,77.46,6.51,3
2028,59.56,22.78,4.22,66.06,72.87,6.81,3
2029,62.91,27.37,3.64,58.61,66.28,7.67,3
2030,66.93,23.63,5.39,64.48,70.69,6.21,3
2031,63.4,28.41,4.9,55.95,62.8,6.85,2
2032,41.04,21.12,3.81,28.03,32.96,4.93,2
2033,42.94,21.7,3.75,28.8,34.63,5.83,3
2034,43.0,42.11,3.82,46.85,58.7,11.85,2
2035,40.31,29.19,4.02,38.53,49.08,10.55,2
2036,37.33,25.55,3.7,16.56,23.2,6.64,2
2037,41.13,16.22,3.72,13.36,19.17,5.81,2
2038,47.14,22.29,3.7,13.41,19.25,5.84,2
2039,32.18,15.45,3.7,11.66,17.21,5.55,2
2040,29.31,11.77,3.48,15.45,21.61,6.16,2
2041,31.31,9.84,3.87,14.98,21.26,6.28,2
2042,37.87,7.69,3.85,14.38,20.97,6.59,2
2043,47.12,6.1,3.72,17.76,24.22,6.46,2
2044,30.17,7.46,3.56,20.34,26.75,6.41,2
2045,33.09,6.8,3.91,25.89,33.0,7.11,2
2046,35.4,17.41,3.9,27.4,33.37,5.97,2
2047,41.16,15.09,4.09,34.25,39.52,5.27,3
2048,51.49,26.62,4.08,30.16,35.57,5.41,3
2049,60.37,24.48,4.05,28.76,33.93,5.17,2
2050,40.68,15.49,3.99,30.98,36.03,5.05,2
2051,28.44,10.18,3.87,29.92,35.78,5.86,1
2052,21.34,9.45,3.48,21.34,25.76,4.42,1
2053,18.74,8.79,3.32,21.71,26.08,4.37,2
2054,37.21,7.37,3.42,15.41,19.94,4.53,2
2055,42.4,7.26,3.5,15.04,19.38,4.34,2
2056,44.52,6.49,3.53,20.42,25.01,4.59,2
2057,28.1,6.78,3.55,39.8,47.21,7.41,2
2058,22.84,20.19,3.54,30.24,38.3,8.06,2
2059,34.57,19.84,3.49,10.93,16.08,5.15,2
2060,25.04,14.09,3.16,10.5,15.58,5.08,1
2061,20.33,9.65,3.1,10.69,15.76,5.07,2
2062,25.5,6.42,3.0,10.38,16.12,5.74,1
2063,20.1,4.71,3.07,10.97,16.19,5.22,1
2064,17.12,6.83,3.1,14.0,20.14,6.14,1
2065,16.46,5.31,3.1,13.8,20.41,6.61,1
2066,16.82,4.16,3.21,13.7,19.83,6.13,2
2067,30.99,5.81,3.3,17.09,23.03,5.94,2
2068,36.7,6.2,3.17,20.21,26.04,5.83,2
2069,25.62,6.18,3.28,28.7,34.28,5.58,2
2070,44.49,5.79,3.23,39.47,47.16,7.69,2
2071,47.99,24.03,3.38,38.14,42.89,4.75,3
2072,57.14,18.97,3.31,44.97,50.07,5.1,2
2073,45.88,17.86,3.25,42.85,47.76,4.91,3
2074,58.11,14.26,2.96,32.47,36.96,4.49,2
2075,45.78,20.1,3.03,19.67,24.06,4.39,3
2076,41.83,35.68,2.86,13.3,17.55,4.25,2
2077,34.52,23.14,2.84,10.87,15.11,4.24,2
2078,41.36,13.84,3.1,14.0,18.65,4.65,2
2079,40.47,14.51,2.95,24.1,28.75,4.65,2
2080,27.29,12.27,3.32,42.02,50.22,8.2,3
2081,31.36,30.83,3.28,26.33,36.94,10.61,2
2082,32.05,19.05,3.25,22.58,30.27,7.69,2
2083,28.18,12.2,3.31,14.85,20.86,6.01,2
2084,31.81,10.29,3.36,11.57,17.19,5.62,2
2085,40.07,9.36,3.49,13.04,19.12,6.08,2
2086,46.62,9.57,3.62,15.87,21.85,5.98,2
2087,34.38,8.31,3.69,13.6,19.23,5.63,1
2088,23.87,8.11,3.53,14.35,20.43,6.08,1
2089,20.06,6.63,3.5,14.33,19.82,5.49,2
2090,31.81,29.81,3.59,25.51,31.99,6.48,2
2091,46.24,21.8,3.9,56.04,63.83,7.79,3
2092,69.93,14.84,3.88,78.44,86.35,7.91,3
2093,65.06,9.85,3.97,75.69,82.7,7.01,4
2094,95.36,9.74,3.82,48.72,53.48,4.76,3
2095,89.67,11.58,3.66,36.67,41.35,4.68,3
2096,66.27,21.4,3.72,36.65,41.25,4.6,2
2097,39.49,15.91,3.59,28.87,33.7,4.83,2
2098,48.38,12.74,3.51,25.68,30.23,4.55,2
2099,40.52,10.59,3.69,22.54,27.06,4.52,2
2100,40.42,24.79,3.55,13.44,17.81,4.37,2
2101,37.16,17.42,3.65,25.7,30.44,4.74,2
2102,39.76,15.18,3.83,29.88,36.55,6.67,2
2103,30.94,21.96,3.77,46.74,59.33,12.59,2
2104,32.5,26.95,3.92,41.75,54.62,12.87,2
2105,33.34,19.12,3.77,31.7,42.11,10.41,1
2106,24.34,11.96,3.79,27.29,36.43,9.14,2
2107,30.65,10.76,3.71,22.92,30.51,7.59,2
2108,29.8,9.3,3.78,16.31,22.71,6.4,2
2109,46.87,9.09,3.92,13.17,18.7,5.53,2
2110,47.51,9.33,3.98,12.8,18.19,5.39,2
2111,31.95,7.74,3.89,13.32,19.51,6.19,2
2112,26.19,7.98,4.12,15.66,21.29,5.63,2
2113,49.27,7.59,3.95,16.68,22.24,5.56,2
2114,41.01,6.53,3.82,26.18,32.26,6.08,2
2115,34.3,9.43,4.07,45.94,55.5,9.56,3
2116,64.06,9.35,4.53,36.53,42.11,5.58,3
2117,70.16,8.72,4.09,43.58,49.1,5.52,2
2118,49.61,8.57,4.38,39.35,44.68,5.33,3
2119,55.3,7.38,4.51,57.29,62.74,5.45,2
2120,42.86,8.27,4.58,41.44,46.19,4.75,2
2121,39.27,9.39,3.9,35.35,39.97,4.62,2
2122,43.54,9.44,3.73,28.83,33.45,4.62,2
2123,48.19,24.08,3.86,26.75,31.37,4.62,2
2124,33.13,17.85,4.08,35.03,39.86,4.83,2
2125,36.13,19.39,3.89,34.54,39.82,5.28,3
2126,50.3,30.3,3.84,53.17,67.92,14.75,3
2127,43.86,36.16,3.94,51.76,66.52,14.76,3
2128,58.61,36.62,4.16,56.86,87.2,30.34,3
2129,77.48,28.76,3.69,20.37,27.75,7.38,3
2130,57.94,19.1,3.8,16.05,22.41,6.36,2
2131,35.61,13.39,3.77,14.03,20.58,6.55,2
